file1;file2;kofola_fast_early_cnt-runtime;kofola_fast_early_cnt-retcode;kofola_fast_early_cnt-states_cnt;kofola_fast_early_plus_cnt-runtime;kofola_fast_early_plus_cnt-retcode;kofola_fast_early_plus_cnt-states_cnt;kofola_fast_dir_cnt-runtime;kofola_fast_dir_cnt-retcode;kofola_fast_dir_cnt-states_cnt;kofola_fast_gfee_cnt-runtime;kofola_fast_gfee_cnt-retcode;kofola_fast_gfee_cnt-states_cnt;kofola_fast_cnt-runtime;kofola_fast_cnt-retcode;kofola_fast_cnt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_B.ba.hoa;0.0;1;84;0.01;1;84;0.18;1;84;0.0;1;84;0.01;1;84;0.01;1;788
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;0.04;1;98;0.04;1;98;TO;TO;TO;0.03;1;98;0.03;1;98;0.1;1;178
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_B.ba.hoa;0.04;1;63;0.04;1;63;TO;TO;TO;0.03;1;63;0.04;1;63;0.1;1;434
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;62;0.01;1;62;0.03;1;64;0.0;1;64;0.0;1;64;0.01;1;266
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.0;1;55;0.0;1;55;0.48;1;55;0.0;1;55;0.01;1;55;0.01;1;757
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.0;1;30;0.0;1;30;12.67;1;30;0.0;1;30;0.0;1;30;0.01;1;2330
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_B.ba.hoa;0.01;1;120;0.01;1;120;244.62;1;120;0.01;1;120;0.01;1;120;0.02;1;127
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;38;0.01;1;38;0.01;1;38;0.0;1;38;0.0;1;38;0.0;1;51
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.0;1;69;0.0;1;69;0.22;1;69;0.0;1;69;0.0;1;69;0.0;1;14
automata/termination/strcspn_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;20
automata/termination/strcspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.01;1;56
automata/termination/strlcat_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcat_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;20;0.01;1;20;0.0;1;20;0.0;1;20;0.0;1;75
automata/termination/strlcpy_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;22
automata/termination/strlcpy_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;39
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;14
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;22;0.01;1;22;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;26
automata/termination/strpbrk_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strpbrk_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.01;1;19
automata/termination/strspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.01;1;23
automata/termination/strspn_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;66
automata/termination/strstr_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;41
automata/termination/strstr_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;31;0.0;1;31;0.0;1;31;0.0;1;31;0.0;1;31;0.0;1;68
automata/termination/strtok_r_true-termination.c.i_Iteration11_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration11_B.ba.hoa;0.0;1;52;0.0;1;52;0.06;1;52;0.0;1;52;0.0;1;52;0.0;1;396
automata/termination/strtok_r_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;22;0.01;1;22;0.0;1;46
automata/termination/strtok_r_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;49;0.0;1;49;0.01;1;49;0.0;1;49;0.0;1;49;0.0;1;73
automata/termination/strtok_r_true-termination.c.i_Iteration7_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration7_B.ba.hoa;0.0;1;93;0.0;1;93;0.01;1;93;0.0;1;93;0.0;1;93;0.01;1;164
automata/termination/strtol_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strtol_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;19;0.0;1;19;0.01;1;19;0.0;1;19;0.0;1;52
automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_A.ba.hoa;automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_B.ba.hoa;0.0;1;74;0.0;1;74;0.06;1;74;0.0;1;74;0.01;1;74;0.01;1;373
automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;0.01;1;42;0.0;1;42;0.13;1;42;0.01;1;42;0.01;1;42;0.01;1;751
automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.05;1;99;0.04;1;99;196.5;1;99;0.04;1;99;0.04;1;99;0.07;1;24324
automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.04;1;110;0.03;1;110;192.76;1;110;0.04;1;110;0.04;1;110;0.1;1;40655
automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_A.ba.hoa;automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_B.ba.hoa;0.04;1;307;0.04;1;307;515.99;1;307;0.06;1;307;0.05;1;307;0.11;1;38576
automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;0.15;1;383;0.15;1;383;TO;TO;TO;0.15;1;383;0.14;1;383;0.81;1;157400
automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;0.15;1;228;0.15;1;228;TO;TO;TO;0.15;1;228;0.16;1;228;0.57;1;112408
automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_B.ba.hoa;0.11;1;135;0.12;1;135;TO;TO;TO;0.11;1;135;0.12;1;135;0.36;1;134909
automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.01;1;83;0.01;1;83;0.09;1;83;0.01;1;83;0.01;1;83;0.2;1;1404
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.02;1;60;0.01;1;60;0.06;1;60;0.01;1;60;0.01;1;60;0.21;1;647
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_B.ba.hoa;0.04;1;524;0.04;1;524;TO;TO;TO;0.04;1;524;0.05;1;524;0.16;1;287
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.01;1;55;0.01;1;55;0.03;1;55;0.01;1;55;0.01;1;55;0.01;1;375
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.02;1;326;0.01;1;326;14.06;1;326;0.01;1;326;0.01;1;326;0.02;1;10358
automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.01;1;52;0.01;1;52;0.1;1;52;0.01;1;52;0.0;1;52;0.01;1;514
automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_A.ba.hoa;automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_B.ba.hoa;0.01;1;174;0.01;1;174;0.89;1;174;0.01;1;174;0.02;1;174;0.02;1;1888
automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_A.ba.hoa;automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_B.ba.hoa;0.01;1;166;0.02;1;166;4.77;1;166;0.02;1;166;0.02;1;166;0.03;1;6297
automata/termination/twisted-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;25
automata/termination/twisted-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;30;0.0;1;30;0.01;1;30;0.0;1;30;0.0;1;30;0.0;1;55
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;9
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;12
