name;kofola_high_cnt-runtime;kofola_high_cnt-retcode;kofola_high_cnt-states_cnt;kofola_high-runtime;kofola_high-retcode;kofola_high-states_cnt;kofola_medium_cnt-runtime;kofola_medium_cnt-retcode;kofola_medium_cnt-states_cnt;kofola_medium-runtime;kofola_medium-retcode;kofola_medium-states_cnt;kofola_low_cnt-runtime;kofola_low_cnt-retcode;kofola_low_cnt-states_cnt;kofola_low-runtime;kofola_low-retcode;kofola_low-states_cnt;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;21;0.01;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.01;1;26;0.0;1;
automata/termination/strpbrk_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strpbrk_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;18;0.01;1;;0.0;1;18;0.01;1;;0.0;1;18;0.0;1;;0.0;1;19;0.0;1;
automata/termination/strspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.01;1;;0.0;1;20;0.01;1;;0.01;1;23;0.0;1;
automata/termination/strspn_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;30;0.0;1;;0.01;1;30;0.01;1;;0.01;1;30;0.01;1;;0.01;1;30;0.0;1;;0.01;1;66;0.0;1;
automata/termination/strstr_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;;0.01;1;23;0.01;1;;0.0;1;23;0.01;1;;0.0;1;23;0.0;1;;0.0;1;41;0.0;1;
automata/termination/strstr_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;31;0.01;1;;0.01;1;31;0.0;1;;0.0;1;31;0.0;1;;0.01;1;31;0.0;1;;0.01;1;68;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration11_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration11_B.ba.hoa;0.05;1;52;0.05;1;;0.05;1;52;0.04;1;;0.04;1;52;0.05;1;;0.04;1;52;0.04;1;;0.01;1;396;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;22;0.0;1;;0.0;1;22;0.0;1;;0.0;1;22;0.0;1;;0.0;1;22;0.0;1;;0.01;1;46;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration5_B.ba.hoa;0.01;1;49;0.01;1;;0.01;1;49;0.0;1;;0.01;1;49;0.01;1;;0.0;1;49;0.01;1;;0.01;1;73;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration7_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration7_B.ba.hoa;0.01;1;86;0.01;1;;0.02;1;86;0.01;1;;0.02;1;86;0.01;1;;0.01;1;86;0.01;1;;0.0;1;164;0.0;1;
automata/termination/strtol_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strtol_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.01;1;;0.01;1;19;0.0;1;;0.0;1;19;0.01;1;;0.0;1;19;0.01;1;;0.01;1;52;0.0;1;
automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_A.ba.hoa;automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_B.ba.hoa;0.08;1;74;0.07;1;;0.08;1;74;0.07;1;;0.07;1;74;0.07;1;;0.07;1;74;0.06;1;;0.01;1;373;0.01;1;
automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;0.14;1;42;0.13;1;;0.14;1;42;0.13;1;;0.14;1;42;0.13;1;;0.13;1;42;0.14;1;;0.02;1;751;0.01;1;
automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;197.69;1;99;200.18;1;;199.19;1;99;197.78;1;;197.4;1;99;186.81;1;;198.79;1;99;199.5;1;;0.08;1;24324;0.06;1;
automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;200.25;1;110;197.56;1;;201.58;1;110;199.47;1;;200.83;1;110;194.37;1;;200.37;1;110;201.72;1;;0.11;1;40655;0.06;1;
automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_A.ba.hoa;automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_B.ba.hoa;488.57;1;306;499.52;1;;497.98;1;306;504.85;1;;503.09;1;306;485.02;1;;501.88;1;306;506.04;1;;0.12;1;38576;0.09;1;
automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.8;1;157400;0.48;1;
automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.58;1;112408;0.38;1;
automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.38;1;134909;0.24;1;
automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.17;1;82;0.17;1;;0.17;1;82;0.17;1;;0.17;1;82;0.16;1;;0.11;1;82;0.11;1;;0.19;1;1404;0.19;1;
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.11;1;60;0.1;1;;0.1;1;60;0.11;1;;0.11;1;60;0.1;1;;0.06;1;60;0.06;1;;0.23;1;647;0.21;1;
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.17;1;287;0.16;1;
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.05;1;55;0.05;1;;0.05;1;55;0.05;1;;0.05;1;55;0.05;1;;0.04;1;55;0.03;1;;0.03;1;375;0.02;1;
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;13.64;1;317;13.59;1;;13.78;1;317;13.81;1;;13.65;1;317;13.64;1;;13.63;1;317;13.49;1;;0.03;1;10358;0.01;1;
automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.11;1;52;0.11;1;;0.12;1;52;0.11;1;;0.1;1;52;0.11;1;;0.1;1;52;0.1;1;;0.01;1;514;0.0;1;
automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_A.ba.hoa;automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_B.ba.hoa;0.85;1;173;0.85;1;;0.84;1;173;0.85;1;;0.85;1;173;0.85;1;;0.89;1;173;0.88;1;;0.02;1;1888;0.02;1;
automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_A.ba.hoa;automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_B.ba.hoa;4.66;1;165;4.74;1;;4.61;1;165;4.8;1;;4.83;1;165;4.58;1;;4.75;1;165;4.68;1;;0.04;1;6297;0.03;1;
automata/termination/twisted-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;27;0.0;1;;0.01;1;27;0.01;1;;0.0;1;27;0.0;1;;0.0;1;27;0.0;1;;0.0;1;25;0.0;1;
automata/termination/twisted-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.02;1;30;0.01;1;;0.02;1;30;0.02;1;;0.01;1;30;0.01;1;;0.02;1;30;0.01;1;;0.01;1;55;0.0;1;
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;4;0.0;1;;0.0;1;9;0.0;1;
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;4;0.0;1;;0.0;1;12;0.0;1;
